id,created_on,last_edit,job_posting_id,skill_id
5252,"2024-10-16 14:21:57.357890","2024-10-16 14:21:57.357898",997,851
5253,"2024-10-16 14:21:57.358679","2024-10-16 14:21:57.358687",997,892
5254,"2024-10-16 14:21:57.361210","2024-10-16 14:21:57.361219",998,25
5255,"2024-10-16 14:21:57.361963","2024-10-16 14:21:57.361972",998,11
5256,"2024-10-16 14:21:57.362684","2024-10-16 14:21:57.362693",998,14
5257,"2024-10-16 14:21:57.363462","2024-10-16 14:21:57.363471",998,363
5258,"2024-10-16 14:21:57.364185","2024-10-16 14:21:57.364194",998,835
5259,"2024-10-16 14:21:57.365158","2024-10-16 14:21:57.365167",998,954
5260,"2024-10-16 14:21:57.365904","2024-10-16 14:21:57.365913",998,18
5261,"2024-10-16 14:21:57.366639","2024-10-16 14:21:57.366648",998,9
5262,"2024-10-16 14:21:57.367421","2024-10-16 14:21:57.367430",998,920
5263,"2024-10-16 14:21:57.368145","2024-10-16 14:21:57.368154",998,57
5264,"2024-10-16 14:21:57.370639","2024-10-16 14:21:57.370648",999,672
5265,"2024-10-16 14:21:57.371359","2024-10-16 14:21:57.371367",999,28
5266,"2024-10-16 14:21:57.372111","2024-10-16 14:21:57.372120",999,11
5267,"2024-10-16 14:21:57.372831","2024-10-16 14:21:57.372839",999,71
5268,"2024-10-16 14:21:57.373541","2024-10-16 14:21:57.373550",999,26
5269,"2024-10-16 14:21:57.374248","2024-10-16 14:21:57.374256",999,835
5270,"2024-10-16 14:21:57.374948","2024-10-16 14:21:57.374957",999,837
5271,"2024-10-16 14:21:57.377478","2024-10-16 14:21:57.377486",1000,643
5272,"2024-10-16 14:21:57.378213","2024-10-16 14:21:57.378222",1000,10
5273,"2024-10-16 14:21:57.378943","2024-10-16 14:21:57.378951",1000,23
5274,"2024-10-16 14:21:57.379729","2024-10-16 14:21:57.379738",1000,287
5275,"2024-10-16 14:21:57.380450","2024-10-16 14:21:57.380459",1000,25
5276,"2024-10-16 14:21:57.381196","2024-10-16 14:21:57.381204",1000,11
5277,"2024-10-16 14:21:57.383724","2024-10-16 14:21:57.383732",1001,23
5278,"2024-10-16 14:21:57.384482","2024-10-16 14:21:57.384491",1001,1
5279,"2024-10-16 14:21:57.385202","2024-10-16 14:21:57.385211",1001,835
5280,"2024-10-16 14:21:57.385939","2024-10-16 14:21:57.385948",1001,10
5281,"2024-10-16 14:21:57.386644","2024-10-16 14:21:57.386653",1001,231
5282,"2024-10-16 14:21:57.387423","2024-10-16 14:21:57.387432",1001,287
5283,"2024-10-16 14:21:57.388211","2024-10-16 14:21:57.388219",1001,872
5284,"2024-10-16 14:21:57.388987","2024-10-16 14:21:57.388996",1001,871
5285,"2024-10-16 14:21:57.389700","2024-10-16 14:21:57.389708",1001,160
5286,"2024-10-16 14:21:57.390411","2024-10-16 14:21:57.390420",1001,26
5287,"2024-10-16 14:21:57.393727","2024-10-16 14:21:57.393736",1002,4
5288,"2024-10-16 14:21:57.394431","2024-10-16 14:21:57.394440",1002,37
5289,"2024-10-16 14:21:57.395188","2024-10-16 14:21:57.395197",1002,1
5290,"2024-10-16 14:21:57.395924","2024-10-16 14:21:57.395933",1002,9
5291,"2024-10-16 14:21:57.396653","2024-10-16 14:21:57.396661",1002,19
5292,"2024-10-16 14:21:57.397394","2024-10-16 14:21:57.397403",1002,11
5293,"2024-10-16 14:21:57.398111","2024-10-16 14:21:57.398119",1002,71
5294,"2024-10-16 14:21:57.398835","2024-10-16 14:21:57.398843",1002,57
5295,"2024-10-16 14:21:57.402668","2024-10-16 14:21:57.402676",1003,928
5296,"2024-10-16 14:21:57.405176","2024-10-16 14:21:57.405184",1004,158
5297,"2024-10-16 14:21:57.406156","2024-10-16 14:21:57.406165",1004,955
5298,"2024-10-16 14:21:57.406960","2024-10-16 14:21:57.406969",1004,123
5299,"2024-10-16 14:21:57.407692","2024-10-16 14:21:57.407701",1004,837
5300,"2024-10-16 14:21:57.408414","2024-10-16 14:21:57.408423",1004,26
5301,"2024-10-16 14:21:57.409136","2024-10-16 14:21:57.409144",1004,27
5302,"2024-10-16 14:21:57.413066","2024-10-16 14:21:57.413075",1005,1
5303,"2024-10-16 14:21:57.413786","2024-10-16 14:21:57.413795",1005,3
5304,"2024-10-16 14:21:57.414524","2024-10-16 14:21:57.414533",1005,6
5305,"2024-10-16 14:21:57.417197","2024-10-16 14:21:57.417206",1006,11
5306,"2024-10-16 14:21:57.417919","2024-10-16 14:21:57.417927",1006,14
5307,"2024-10-16 14:21:57.418641","2024-10-16 14:21:57.418650",1006,12
5308,"2024-10-16 14:21:57.421961","2024-10-16 14:21:57.421969",1007,877
5309,"2024-10-16 14:21:57.422737","2024-10-16 14:21:57.422746",1007,303
5310,"2024-10-16 14:21:57.423512","2024-10-16 14:21:57.423521",1007,895
5311,"2024-10-16 14:21:57.424294","2024-10-16 14:21:57.424303",1007,927
5312,"2024-10-16 14:21:57.425072","2024-10-16 14:21:57.425080",1007,858
5313,"2024-10-16 14:21:57.426003","2024-10-16 14:21:57.426012",1007,956
5314,"2024-10-16 14:21:57.426796","2024-10-16 14:21:57.426805",1007,894
5315,"2024-10-16 14:21:57.429470","2024-10-16 14:21:57.429479",1008,15
5316,"2024-10-16 14:21:57.430410","2024-10-16 14:21:57.430418",1008,957
5317,"2024-10-16 14:21:57.431136","2024-10-16 14:21:57.431145",1008,18
5318,"2024-10-16 14:21:57.431876","2024-10-16 14:21:57.431884",1008,17
5319,"2024-10-16 14:21:57.432657","2024-10-16 14:21:57.432666",1008,933
5320,"2024-10-16 14:21:57.433360","2024-10-16 14:21:57.433369",1008,136
5321,"2024-10-16 14:21:57.436010","2024-10-16 14:21:57.436018",1009,35
5322,"2024-10-16 14:21:57.436740","2024-10-16 14:21:57.436749",1009,3
5323,"2024-10-16 14:21:57.437483","2024-10-16 14:21:57.437492",1009,11
5324,"2024-10-16 14:21:57.438205","2024-10-16 14:21:57.438214",1009,21
5325,"2024-10-16 14:21:57.438991","2024-10-16 14:21:57.438999",1009,839
5326,"2024-10-16 14:21:57.439707","2024-10-16 14:21:57.439716",1009,8
5327,"2024-10-16 14:21:57.440446","2024-10-16 14:21:57.440455",1009,6
5328,"2024-10-16 14:21:57.441228","2024-10-16 14:21:57.441236",1009,390
5329,"2024-10-16 14:21:57.442017","2024-10-16 14:21:57.442026",1009,113
5330,"2024-10-16 14:21:57.444719","2024-10-16 14:21:57.444728",1010,1
5331,"2024-10-16 14:21:57.445505","2024-10-16 14:21:57.445514",1010,893
5332,"2024-10-16 14:21:57.446221","2024-10-16 14:21:57.446230",1010,27
5333,"2024-10-16 14:21:57.446937","2024-10-16 14:21:57.446946",1010,835
5334,"2024-10-16 14:21:57.447664","2024-10-16 14:21:57.447673",1010,34
5335,"2024-10-16 14:21:57.448445","2024-10-16 14:21:57.448454",1010,113
5336,"2024-10-16 14:21:57.449181","2024-10-16 14:21:57.449189",1010,58
5337,"2024-10-16 14:21:57.449919","2024-10-16 14:21:57.449932",1010,23
5338,"2024-10-16 14:21:57.450673","2024-10-16 14:21:57.450682",1010,158
5339,"2024-10-16 14:21:57.453248","2024-10-16 14:21:57.453256",1011,11
5340,"2024-10-16 14:21:57.453984","2024-10-16 14:21:57.453993",1011,19
5341,"2024-10-16 14:21:57.454768","2024-10-16 14:21:57.454777",1011,869
5342,"2024-10-16 14:21:57.455552","2024-10-16 14:21:57.455561",1011,870
5343,"2024-10-16 14:21:57.456298","2024-10-16 14:21:57.456306",1011,130
5344,"2024-10-16 14:21:57.457005","2024-10-16 14:21:57.457013",1011,838
5345,"2024-10-16 14:21:57.457724","2024-10-16 14:21:57.457733",1011,12
5346,"2024-10-16 14:21:57.458450","2024-10-16 14:21:57.458459",1011,9
5347,"2024-10-16 14:21:57.459379","2024-10-16 14:21:57.459387",1011,958
5348,"2024-10-16 14:21:57.460172","2024-10-16 14:21:57.460180",1011,492
5349,"2024-10-16 14:21:57.460954","2024-10-16 14:21:57.460963",1011,285
5350,"2024-10-16 14:21:57.464208","2024-10-16 14:21:57.464217",1012,12
5351,"2024-10-16 14:21:57.464921","2024-10-16 14:21:57.464930",1012,420
5352,"2024-10-16 14:21:57.465697","2024-10-16 14:21:57.465705",1012,496
5353,"2024-10-16 14:21:57.468336","2024-10-16 14:21:57.468345",1013,25
5354,"2024-10-16 14:21:57.469054","2024-10-16 14:21:57.469062",1013,57
5355,"2024-10-16 14:21:57.469779","2024-10-16 14:21:57.469788",1013,9
5356,"2024-10-16 14:21:57.470497","2024-10-16 14:21:57.470505",1013,835
5357,"2024-10-16 14:21:57.471995","2024-10-16 14:21:57.472004",1013,959
5358,"2024-10-16 14:21:57.472922","2024-10-16 14:21:57.472930",1013,960
5359,"2024-10-16 14:21:57.473624","2024-10-16 14:21:57.473632",1013,421
5360,"2024-10-16 14:21:57.474333","2024-10-16 14:21:57.474341",1013,420
5361,"2024-10-16 14:21:57.475247","2024-10-16 14:21:57.475255",1013,961
5362,"2024-10-16 14:21:57.477883","2024-10-16 14:21:57.477891",1014,880
5363,"2024-10-16 14:21:57.478602","2024-10-16 14:21:57.478611",1014,8
5364,"2024-10-16 14:21:57.479386","2024-10-16 14:21:57.479394",1014,223
5365,"2024-10-16 14:21:57.480180","2024-10-16 14:21:57.480189",1014,390
5366,"2024-10-16 14:21:57.480906","2024-10-16 14:21:57.480914",1014,114
5367,"2024-10-16 14:21:57.481638","2024-10-16 14:21:57.481647",1014,6
5368,"2024-10-16 14:21:57.482345","2024-10-16 14:21:57.482353",1014,873
5369,"2024-10-16 14:21:57.483085","2024-10-16 14:21:57.483094",1014,1
5370,"2024-10-16 14:21:57.483803","2024-10-16 14:21:57.483812",1014,782
5371,"2024-10-16 14:21:57.484508","2024-10-16 14:21:57.484516",1014,762
5372,"2024-10-16 14:21:57.487245","2024-10-16 14:21:57.487254",1015,880
5373,"2024-10-16 14:21:57.487971","2024-10-16 14:21:57.487980",1015,8
5374,"2024-10-16 14:21:57.488758","2024-10-16 14:21:57.488767",1015,223
5375,"2024-10-16 14:21:57.489537","2024-10-16 14:21:57.489546",1015,390
5376,"2024-10-16 14:21:57.490254","2024-10-16 14:21:57.490263",1015,114
5377,"2024-10-16 14:21:57.490994","2024-10-16 14:21:57.491002",1015,6
5378,"2024-10-16 14:21:57.491708","2024-10-16 14:21:57.491716",1015,873
5379,"2024-10-16 14:21:57.492458","2024-10-16 14:21:57.492467",1015,1
5380,"2024-10-16 14:21:57.493166","2024-10-16 14:21:57.493174",1015,782
5381,"2024-10-16 14:21:57.493872","2024-10-16 14:21:57.493881",1015,762
5382,"2024-10-16 14:21:57.496379","2024-10-16 14:21:57.496388",1016,391
5383,"2024-10-16 14:21:57.497115","2024-10-16 14:21:57.497123",1016,15
5384,"2024-10-16 14:21:57.497893","2024-10-16 14:21:57.497902",1016,847
5385,"2024-10-16 14:21:57.498684","2024-10-16 14:21:57.498692",1016,764
5386,"2024-10-16 14:21:57.501204","2024-10-16 14:21:57.501213",1017,4
5387,"2024-10-16 14:21:57.504487","2024-10-16 14:21:57.504496",1018,287
5388,"2024-10-16 14:21:57.505218","2024-10-16 14:21:57.505227",1018,25
5389,"2024-10-16 14:21:57.505999","2024-10-16 14:21:57.506008",1018,872
5390,"2024-10-16 14:21:57.506774","2024-10-16 14:21:57.506783",1018,504
5391,"2024-10-16 14:21:57.507553","2024-10-16 14:21:57.507561",1018,441
5392,"2024-10-16 14:21:57.508268","2024-10-16 14:21:57.508277",1018,231
5393,"2024-10-16 14:21:57.508979","2024-10-16 14:21:57.508988",1018,420
5394,"2024-10-16 14:21:57.509702","2024-10-16 14:21:57.509710",1018,9
5395,"2024-10-16 14:21:57.510478","2024-10-16 14:21:57.510487",1018,500
5396,"2024-10-16 14:21:57.511248","2024-10-16 14:21:57.511256",1018,913
5397,"2024-10-16 14:21:57.515010","2024-10-16 14:21:57.515018",1019,14
5398,"2024-10-16 14:21:57.515809","2024-10-16 14:21:57.515818",1019,178
5399,"2024-10-16 14:21:57.516537","2024-10-16 14:21:57.516546",1019,19
5400,"2024-10-16 14:21:57.517281","2024-10-16 14:21:57.517290",1019,11
5401,"2024-10-16 14:21:57.518013","2024-10-16 14:21:57.518021",1019,6
5402,"2024-10-16 14:21:57.519302","2024-10-16 14:21:57.519311",1019,3
5403,"2024-10-16 14:21:57.520041","2024-10-16 14:21:57.520049",1019,57
5404,"2024-10-16 14:21:57.522754","2024-10-16 14:21:57.522763",1020,884
5405,"2024-10-16 14:21:57.525308","2024-10-16 14:21:57.525316",1021,21
5406,"2024-10-16 14:21:57.526050","2024-10-16 14:21:57.526059",1021,15
5407,"2024-10-16 14:21:57.526792","2024-10-16 14:21:57.526801",1021,14
5408,"2024-10-16 14:21:57.527526","2024-10-16 14:21:57.527535",1021,18
5409,"2024-10-16 14:21:57.528270","2024-10-16 14:21:57.528279",1021,16
5410,"2024-10-16 14:21:57.528988","2024-10-16 14:21:57.528997",1021,157
5411,"2024-10-16 14:21:57.532158","2024-10-16 14:21:57.532167",1022,58
5412,"2024-10-16 14:21:57.532926","2024-10-16 14:21:57.532934",1022,1
5413,"2024-10-16 14:21:57.533711","2024-10-16 14:21:57.533719",1022,877
5414,"2024-10-16 14:21:57.534523","2024-10-16 14:21:57.534531",1022,300
5415,"2024-10-16 14:21:57.535526","2024-10-16 14:21:57.535534",1022,962
5416,"2024-10-16 14:21:57.536364","2024-10-16 14:21:57.536373",1022,943
5417,"2024-10-16 14:21:57.537174","2024-10-16 14:21:57.537183",1022,303
5418,"2024-10-16 14:21:57.539887","2024-10-16 14:21:57.539896",1023,8
5419,"2024-10-16 14:21:57.540604","2024-10-16 14:21:57.540613",1023,114
5420,"2024-10-16 14:21:57.541542","2024-10-16 14:21:57.541550",1023,963
5421,"2024-10-16 14:21:57.542470","2024-10-16 14:21:57.542479",1023,964
5422,"2024-10-16 14:21:57.543403","2024-10-16 14:21:57.543411",1023,965
5423,"2024-10-16 14:21:57.544144","2024-10-16 14:21:57.544153",1023,21
5424,"2024-10-16 14:21:57.544876","2024-10-16 14:21:57.544884",1023,18
5425,"2024-10-16 14:21:57.545628","2024-10-16 14:21:57.545636",1023,1
5426,"2024-10-16 14:21:57.546412","2024-10-16 14:21:57.546421",1023,223
5427,"2024-10-16 14:21:57.547127","2024-10-16 14:21:57.547135",1023,35
5428,"2024-10-16 14:21:57.550923","2024-10-16 14:21:57.550932",1024,11
5429,"2024-10-16 14:21:57.551651","2024-10-16 14:21:57.551660",1024,837
5430,"2024-10-16 14:21:57.552372","2024-10-16 14:21:57.552381",1024,26
5431,"2024-10-16 14:21:57.553230","2024-10-16 14:21:57.553238",1024,966
5432,"2024-10-16 14:21:57.553946","2024-10-16 14:21:57.553954",1024,27
5433,"2024-10-16 14:21:57.554657","2024-10-16 14:21:57.554665",1024,25
5434,"2024-10-16 14:21:57.555367","2024-10-16 14:21:57.555376",1024,21
5435,"2024-10-16 14:21:57.556097","2024-10-16 14:21:57.556105",1024,12
5436,"2024-10-16 14:21:57.556816","2024-10-16 14:21:57.556825",1024,9
5437,"2024-10-16 14:21:57.557525","2024-10-16 14:21:57.557533",1024,157
5438,"2024-10-16 14:21:57.558240","2024-10-16 14:21:57.558249",1024,16
5439,"2024-10-16 14:21:57.560814","2024-10-16 14:21:57.560823",1025,11
5440,"2024-10-16 14:21:57.561545","2024-10-16 14:21:57.561553",1025,14
5441,"2024-10-16 14:21:57.564205","2024-10-16 14:21:57.564213",1026,136
5442,"2024-10-16 14:21:57.564920","2024-10-16 14:21:57.564929",1026,672
5443,"2024-10-16 14:21:57.565630","2024-10-16 14:21:57.565638",1026,198
5444,"2024-10-16 14:21:57.566351","2024-10-16 14:21:57.566359",1026,71
5445,"2024-10-16 14:21:57.567086","2024-10-16 14:21:57.567094",1026,15
5446,"2024-10-16 14:21:57.570864","2024-10-16 14:21:57.570873",1027,11
5447,"2024-10-16 14:21:57.571600","2024-10-16 14:21:57.571609",1027,14
5448,"2024-10-16 14:21:57.572342","2024-10-16 14:21:57.572351",1027,140
5449,"2024-10-16 14:21:57.573067","2024-10-16 14:21:57.573076",1027,12
5450,"2024-10-16 14:21:57.573858","2024-10-16 14:21:57.573867",1027,892
5451,"2024-10-16 14:21:57.576559","2024-10-16 14:21:57.576567",1028,20
5452,"2024-10-16 14:21:57.577349","2024-10-16 14:21:57.577358",1028,441
5453,"2024-10-16 14:21:57.578069","2024-10-16 14:21:57.578078",1028,835
5454,"2024-10-16 14:21:57.579002","2024-10-16 14:21:57.579010",1028,967
5455,"2024-10-16 14:21:57.579771","2024-10-16 14:21:57.579779",1028,11
5456,"2024-10-16 14:21:57.580522","2024-10-16 14:21:57.580531",1028,19
5457,"2024-10-16 14:21:57.583211","2024-10-16 14:21:57.583220",1029,1
5458,"2024-10-16 14:21:57.583975","2024-10-16 14:21:57.583983",1029,3
5459,"2024-10-16 14:21:57.584690","2024-10-16 14:21:57.584699",1029,56
5460,"2024-10-16 14:21:57.585472","2024-10-16 14:21:57.585481",1029,944
5461,"2024-10-16 14:21:57.586256","2024-10-16 14:21:57.586265",1029,94
5462,"2024-10-16 14:21:57.586972","2024-10-16 14:21:57.586981",1029,27
5463,"2024-10-16 14:21:57.587705","2024-10-16 14:21:57.587713",1029,26
5464,"2024-10-16 14:21:57.588411","2024-10-16 14:21:57.588420",1029,837
5465,"2024-10-16 14:21:57.591046","2024-10-16 14:21:57.591055",1030,20
5466,"2024-10-16 14:21:57.591800","2024-10-16 14:21:57.591809",1030,9
5467,"2024-10-16 14:21:57.592516","2024-10-16 14:21:57.592525",1030,112
5468,"2024-10-16 14:21:57.593300","2024-10-16 14:21:57.593309",1030,899
5469,"2024-10-16 14:21:57.594027","2024-10-16 14:21:57.594036",1030,27
5470,"2024-10-16 14:21:57.594755","2024-10-16 14:21:57.594764",1030,14
5471,"2024-10-16 14:21:57.595540","2024-10-16 14:21:57.595549",1030,892
5472,"2024-10-16 14:21:57.598111","2024-10-16 14:21:57.598120",1031,23
5473,"2024-10-16 14:21:57.598974","2024-10-16 14:21:57.598982",1031,968
5474,"2024-10-16 14:21:57.600300","2024-10-16 14:21:57.600309",1031,879
5475,"2024-10-16 14:21:57.601077","2024-10-16 14:21:57.601086",1031,113
5476,"2024-10-16 14:21:57.605021","2024-10-16 14:21:57.605029",1032,851
5477,"2024-10-16 14:21:57.605770","2024-10-16 14:21:57.605778",1032,11
5478,"2024-10-16 14:21:57.606493","2024-10-16 14:21:57.606502",1032,14
5479,"2024-10-16 14:21:57.607225","2024-10-16 14:21:57.607234",1032,15
5480,"2024-10-16 14:21:57.607967","2024-10-16 14:21:57.607976",1032,19
5481,"2024-10-16 14:21:57.608697","2024-10-16 14:21:57.608706",1032,18
5482,"2024-10-16 14:21:57.609404","2024-10-16 14:21:57.609413",1032,425
5483,"2024-10-16 14:21:57.612125","2024-10-16 14:21:57.612134",1033,1
5484,"2024-10-16 14:21:57.612854","2024-10-16 14:21:57.612862",1033,31
5485,"2024-10-16 14:21:57.613576","2024-10-16 14:21:57.613584",1033,22
5486,"2024-10-16 14:21:57.614315","2024-10-16 14:21:57.614324",1033,6
5487,"2024-10-16 14:21:57.615028","2024-10-16 14:21:57.615037",1033,2
5488,"2024-10-16 14:21:57.615747","2024-10-16 14:21:57.615756",1033,8
5489,"2024-10-16 14:21:57.619066","2024-10-16 14:21:57.619075",1034,858
5490,"2024-10-16 14:21:57.619860","2024-10-16 14:21:57.619869",1034,372
5491,"2024-10-16 14:21:57.620647","2024-10-16 14:21:57.620656",1034,918
5492,"2024-10-16 14:21:57.623766","2024-10-16 14:21:57.623775",1035,643
5493,"2024-10-16 14:21:57.624499","2024-10-16 14:21:57.624508",1035,10
5494,"2024-10-16 14:21:57.625251","2024-10-16 14:21:57.625260",1035,1
5495,"2024-10-16 14:21:57.626182","2024-10-16 14:21:57.626191",1035,969
5496,"2024-10-16 14:21:57.626933","2024-10-16 14:21:57.626942",1035,6
5497,"2024-10-16 14:21:57.627880","2024-10-16 14:21:57.627888",1035,970
5498,"2024-10-16 14:21:57.628663","2024-10-16 14:21:57.628671",1035,404
5499,"2024-10-16 14:21:57.631321","2024-10-16 14:21:57.631330",1036,26
5500,"2024-10-16 14:21:57.632049","2024-10-16 14:21:57.632057",1036,837
5501,"2024-10-16 14:21:57.632767","2024-10-16 14:21:57.632775",1036,114
5502,"2024-10-16 14:21:57.633695","2024-10-16 14:21:57.633704",1036,971
5503,"2024-10-16 14:21:57.634418","2024-10-16 14:21:57.634427",1036,34
5504,"2024-10-16 14:21:57.635158","2024-10-16 14:21:57.635167",1036,27
5505,"2024-10-16 14:21:57.635893","2024-10-16 14:21:57.635901",1036,2
5506,"2024-10-16 14:21:57.636627","2024-10-16 14:21:57.636636",1036,6
5507,"2024-10-16 14:21:57.637360","2024-10-16 14:21:57.637369",1036,8
5508,"2024-10-16 14:21:57.638146","2024-10-16 14:21:57.638155",1036,940
5509,"2024-10-16 14:21:57.639074","2024-10-16 14:21:57.639082",1036,972
5510,"2024-10-16 14:21:57.641730","2024-10-16 14:21:57.641738",1037,835
5511,"2024-10-16 14:21:57.642452","2024-10-16 14:21:57.642461",1037,26
5512,"2024-10-16 14:21:57.643168","2024-10-16 14:21:57.643176",1037,160
5513,"2024-10-16 14:21:57.643918","2024-10-16 14:21:57.643926",1037,23
5514,"2024-10-16 14:21:57.644672","2024-10-16 14:21:57.644680",1037,1
5515,"2024-10-16 14:21:57.645459","2024-10-16 14:21:57.645468",1037,871
5516,"2024-10-16 14:21:57.646174","2024-10-16 14:21:57.646182",1037,112
5517,"2024-10-16 14:21:57.648693","2024-10-16 14:21:57.648702",1038,643
5518,"2024-10-16 14:21:57.649423","2024-10-16 14:21:57.649432",1038,10
5519,"2024-10-16 14:21:57.650169","2024-10-16 14:21:57.650178",1038,23
5520,"2024-10-16 14:21:57.650912","2024-10-16 14:21:57.650920",1038,11
5521,"2024-10-16 14:21:57.651631","2024-10-16 14:21:57.651640",1038,12
5522,"2024-10-16 14:21:57.652345","2024-10-16 14:21:57.652354",1038,3
5523,"2024-10-16 14:21:57.653053","2024-10-16 14:21:57.653062",1038,421
5524,"2024-10-16 14:21:57.655565","2024-10-16 14:21:57.655579",1039,15
5525,"2024-10-16 14:21:57.656294","2024-10-16 14:21:57.656303",1039,183
5526,"2024-10-16 14:21:57.657023","2024-10-16 14:21:57.657032",1039,140
5527,"2024-10-16 14:21:57.657742","2024-10-16 14:21:57.657750",1039,14
5528,"2024-10-16 14:21:57.660300","2024-10-16 14:21:57.660309",1040,11
5529,"2024-10-16 14:21:57.661035","2024-10-16 14:21:57.661044",1040,19
5530,"2024-10-16 14:21:57.661763","2024-10-16 14:21:57.661772",1040,3
